city,state,county,name,zip,state2,address,phone
Flint,MI,genesee,Flint Township Fire Department,48532,mi,5331 Reuben Street,810-732-4412
Flushing,MI,genesee,Flushing Fire Department,48433,mi,723 East Main Street,810-659-1241
Gaines,MI,genesee,Gaines Twp Fire Department,48436,mi,9255 Grand Blanc Road,810-635-8000
Genesee,MI,genesee,Genesee Charter Township Central Fire Department,48437,mi,7248 North Genesee Road,810-640-2000
Flint,MI,genesee,Genesee Township Fire Department Station 2,48506,mi,3128 Alcott Avenue,810-743-6070
Grand Blanc,MI,genesee,Grand Blanc City Fire Department,48439,mi,117 High Street,810-694-7211
Linden,MI,genesee,Linden Fire Department,48451,mi,132 East Broad Street,810-735-1714
Flint,MI,genesee,Mount Morris Township 3,48505,mi,1027 Louis Avenue,810-789-8721
Mount Morris,MI,genesee,Mt Morris Twp Fire Department,48458,mi,5413 Bicentennial Drive,810-787-7190
Beaverton,MI,gladwin,Billings Township Fire Department,48612,mi,1040 Estey Road,989-435-3352
Gladwin,MI,gladwin,Butman Township Fire Department,48624,mi,4962 North Hockaday Road,989-246-0960
Gladwin,MI,gladwin,Clement Fire Association,48624,mi,430 Highway 30,989-345-1761
Beaverton,MI,gladwin,Fire Department,48612,mi,130 Saginaw Street,989-435-9854
Gladwin,MI,gladwin,Gladwin Rural Urban Fire Department,48624,mi,701 East Cedar Avenue,989-426-4061
Gladwin,MI,gladwin,Nester Township Volunteer Fire,48624,mi,10350 Maple Valley Road,989-426-1915
Gladwin,MI,gladwin,Secord Fire And Rescue,48624,mi,2471 Lakeshore Drive,989-426-1519
Wakefield,MI,gogebic,Bessemer Township Volunteer Fire Department,49968,mi,10338 East Mill Street,906-667-0484
Bessemer,MI,gogebic,City Of Bessemer Fire Department,49911,mi,411 South Sophie Street,906-364-3706
Ironwood,MI,gogebic,Ironwood Township Volunteer Fire Department,49938,mi,N10892 Lake Rd,906-932-5801
Marenisco,MI,gogebic,Lake Gogebic Volunteer Fire Department,49947,mi,49947 Michigan 64,906-842-3231
Marenisco,MI,gogebic,Marenisco Volunteer Fire Department,49947,mi,314 Hall Street,906-787-2463
Watersmeet,MI,gogebic,Watersmeet Volunteer Fire Department,49969,mi,4699 N 1st St,906-358-4623
Traverse,MI,grand,Cherry Capital Airport Fire Department,49686,mi,1330 Airport Access Road,231-947-9190
Fife Lake,MI,grand,Garfield Township Fire Department,49633,mi,358 West Sharon Road Southeast,231-369-2807
Traverse,MI,grand,Grand Traverse Metro Fire Department - Admin,49686,mi,897 Parsons Road,231-947-3000
Traverse,MI,grand,Grand Traverse Rural Fire Department HQ,49685,mi,4123 Vance Road,231-943-9721
Interlochen,MI,grand,Inland Township Fire Department,49643,mi,19668 Honor Highway,231-275-6568
Traverse,MI,grand,Peninsula Township Fire Department (Station 2),49686,mi,8150 Center Road,231-947-1293
Traverse,MI,grand,Traverse City Fire Department - Local 646,49684,mi,500 West Front Street,231-922-4930
Ashley,MI,gratiot,Ashley Volunteer Fire Department,48806,mi,114 West Oak Street,989-847-3050
Breckenridge,MI,gratiot,Breckenridge-Wheeler Township Fire Department,48615,mi,513 East Saginaw Street,989-842-5747
Alma,MI,gratiot,City Of Alma Fire Department,48801,mi,525 East Superior Street,989-463-8359
Ithaca,MI,gratiot,Ithaca Fire Department,48847,mi,129 West Emerson Street,989-875-3968
Perrinton,MI,gratiot,Perrinton Fire Rescue,48871,mi,108 North Robinson Street,989-236-5512
St. Louis,MI,gratiot,St Louis Fire Department,48880,mi,108 West Saginaw Street,989-681-3111
Perrinton,MI,gratiot,Village of Perrinton,48871,mi,108 South Robinson Street,989-236-5161
Allen,MI,hillsdale,Allen Fire Department,49227,mi,139 West Chicago Road,517-869-2607
Camden,MI,hillsdale,Fremont Fire Department,49232,mi,100 North Main Street,260-495-3805
Hillsdale,MI,hillsdale,Hillsdale Fire Department,49242,mi,77 Carleton Road East,517-437-6451
Hillsdale,MI,hillsdale,Hillsdale Rural Fire Department,49242,mi,2323 West Bacon Road,517-437-4322
Jonesville,MI,hillsdale,Jonesville Fire Department,49250,mi,114 West Chicago Street,517-849-9451
Litchfield,MI,hillsdale,Litchfield Fire Department,49252,mi,221 Jonesville Street,517-542-3477
Montgomery,MI,hillsdale,Montgomery Fire Department,49255,mi,125 W McCallum St,517-296-4435
Moscow,MI,hillsdale,Moscow Township Fire & Rescue,49257,mi,E Chicago Rd,517-688-4844
North Adams,MI,hillsdale,North Adams Fire Department,49262,mi,129 West Main Street,517-287-4700
Pittsford,MI,hillsdale,Pittsford Jefferson Fire And Rescue,49271,mi,4482 South Pittsford Road,517-523-2432
Reading,MI,hillsdale,Reading Fire Department,49274,mi,200 Michigan Street,517-283-3528
Somerset Center,MI,hillsdale,Somerset Township Fire Department,49282,mi,12715 East Chicago Road,517-688-4406
Hillsdale,MI,hillsdale,Woodbridge Township Fire Department,49242,mi,2216 East Montgomery Road,517-254-4187
Waldron,MI,hillsdale,Wright Township Fire Department,49288,mi,112 Center Street,517-286-6611
Atlantic Mine,MI,houghton,Adams Township Volunteer Fire Department,49905,mi,46918 Erickson Dr,906-482-4420
Lake Linden,MI,houghton,Bootjack Fire And Rescue,49945,mi,49676 Bootjack Road,906-296-0725
Calumet,MI,houghton,Calumet Township Fire And Rescue,49913,mi,106 Red Jacket Road,906-337-2410
Chassell,MI,houghton,Chassell Volunteer Fire Department,49916,mi,22115 7th St,906-523-4000
Calumet,MI,houghton,Copper Harbor Fire Station,49913,mi,456 2nd Street,906-289-0007
Dollar Bay,MI,houghton,Dollar Bay Volunteer Fire Department,49922,mi,48649 Main St,
Sidnaw,MI,houghton,Duncan Township Volunteer Fire Department,49961,mi,13405 Hwy M-28,906-355-2147
Hancock,MI,houghton,Hancock Fire Department,49930,mi,900 Ethel Avenue,906-482-1118
Houghton,MI,houghton,Houghton Fire Department,49931,mi,1400 Gundlach Road,906-482-0009
Lake Linden,MI,houghton,Hubbell Fire Department,49945,mi,1200 Duncan Ave,906-296-0214
Houghton,MI,houghton,Hurontown Fire And Rescue,49931,mi,1041 Main St,906-482-6042
Calumet,MI,houghton,Kearsarge Fire Department,49913,mi,340 6th Street,906-337-2211
Nisula,MI,houghton,Laird Township Volunteer Fire Department,49952,mi,12075 Hwy M-38,
Calumet,MI,houghton,Laurium Village Fire Department,49913,mi,136 South Florida Street,906-337-1400
Hancock,MI,houghton,Quincy-Franklin-Hancock Townships Volunteer Fire Department,49930,mi,49850 U.s. 41,906-482-1187
Hancock,MI,houghton,Ripley Volunteer Fire Department,49930,mi,20769 East 2nd Street,906-483-4997
Houghton,MI,houghton,Stanton Township Fire Hall,49931,mi,16841 Fire Hall Road,906-482-2026
Hubbell,MI,houghton,Tamarack City Volunteer Fire Department,49934,mi,51733 Tamarack Street,906-296-0434
Toivola,MI,houghton,Toivola Volunteer Fire Department,49965,mi,41095 Church Rd,906-288-3393
Toivola,MI,houghton,Twin Lakes Fire Department,49965,mi,32850 Michigan 26,906-288-3006
Bad Axe,MI,huron,Bad Axe City Fire Department,48413,mi,420 South Hanselman Street,989-269-7171
Ubly,MI,huron,Bingham Township Fire Department,48475,mi,2241 Pierce,989-658-8651
Caseville,MI,huron,Caseville Fire Department,48725,mi,6833 Main Street,989-856-2533
Bay Port,MI,huron,Fairhaven Township Fire Department,48720,mi,764 Hall St,989-656-3351
Kinde,MI,huron,Kinde Fire Department,48445,mi,205 Main Street,989-874-5678
Owendale,MI,huron,Owendale Fire Department,48754,mi,7363 Main Street,989-678-4111
Port Austin,MI,huron,Port Austin Fire Department,48467,mi,8633 Lake Street,989-738-5198
Sebewaing,MI,huron,Sebewaing Township Fire Department,48759,mi,328 North Center Street,989-883-3680
Ruth,MI,huron,Sherman Township Fire Department,48470,mi,4599 Ruth Road,989-864-3011
Harbor Beach,MI,huron,Sigel Township Fire Department,48441,mi,5784 Sand Beach Road,989-269-8382
Pigeon,MI,huron,Winsor Township Fire Department,48755,mi,7652 Pigeon Road,989-453-2000
Delhi,MI,ingham,Delhi Township Fire Department,48842,mi,2074 North Aurelius Road,517-694-3327
East Lansing,MI,ingham,East Lansing Fire Department,48823,mi,1700 Abbot Road,517-332-1956
Dansville,MI,ingham,Ingham Fire Department,48819,mi,1420 Johnson Street,517-623-6691
Lansing,MI,ingham,Lansing Charter Township Fire Department,48917,mi,3301 West Michigan Avenue,517-485-5443
Lansing,MI,ingham,Lansing Fire Department,48933,mi,120 East Shiawassee Street,517-483-4200
Leslie,MI,ingham,Leslie Fire Department,49251,mi,4281 Oak Street,517-589-8670
Mason,MI,ingham,Mason Fire Department,48854,mi,221 West Ash Street,517-244-9025
Meridian,MI,ingham,Meridian Twp Fire Department,48864,mi,5151 Marsh Road,517-853-4700
Lansing,MI,ingham,Michigan Department Of Natural Resources,48933,mi,530 West Allegan Street,517-373-1275
Onondaga,MI,ingham,Onondaga Township Fire Department,49264,mi,5603 Bellevue Road,517-628-2600
Stockbridge,MI,ingham,Stockbridge Fire Department,49285,mi,219 West Elm Street,517-851-7943
Williamston,MI,ingham,Williamston Fire Department,48895,mi,1296 West Grand River Avenue,
Belding,MI,ionia,Belding Fire Department,48809,mi,120 Pleasant Street,616-794-1900
Clarksville,MI,ionia,Campbell Township Fire Department,48815,mi,325 South Main Street,616-693-2133
Lake Odessa,MI,ionia,Eaton Rapids Township Fire Department,48849,mi,2029 Eaton Highway,517-663-3955
Belding,MI,ionia,Grattan Township Fire Department,48809,mi,12134 Old Belding Road Northeast,616-691-7404
Hubbardston,MI,ionia,Hubbardston Fire Department,48845,mi,126 North Washington Street,989-981-6730
Ionia,MI,ionia,Ionia Department Of Public Safety,48846,mi,239 East Adams Street,616-527-4431
Lake Odessa,MI,ionia,Lake Odessa Fire Department,48849,mi,1050 1st Street,616-374-8794
Lyons,MI,ionia,Lyons/Muir Fire Department,48851,mi,212 Water Street,989-855-2814
Orleans,MI,ionia,Orleans Twp Fire Barn,48865,mi,3077 Palmer Road,616-761-3559
Pewamo,MI,ionia,Pewamo Fire Department,48873,mi,105 South State Street,989-593-3322
Portland,MI,ionia,Portland Fire Department,48875,mi,773 East Grand River Avenue,517-647-4111
Saranac,MI,ionia,Saranac Village Fire Department,48881,mi,10 South Bridge Street,616-642-6000
East Tawas,MI,iosco,East Tawas Fire Department,48730,mi,122 Main Street,989-362-3685
National City,MI,iosco,Grant Twp Fire Department,48748,mi,4049 Indian Lake Road,989-469-2441
Au Sable,MI,iosco,Oscoda Fire Department,48750,mi,110 South State Street,989-739-5962
Hale,MI,iosco,Plainfield Township Fire Department,48739,mi,300 N Washington St,989-728-4325
Tawas,MI,iosco,Tawas City Fire Department,48763,mi,550 West Lake Street,989-362-2391
Oscoda,MI,iosco,U.S. Forest Service - Huron Shores Ranger Station,48750,mi,5761 North Skeel Avenue,989-739-0728
Tawas,MI,iosco,Whitney Township Fire Department,48763,mi,1515 North Huron Road,989-362-4742
Whittemore,MI,iosco,Whittemore Volunteer Fire Department,48770,mi,621 South Bullock Street,989-756-2941
Crystal Falls,MI,iron,Alpha-Mastodon Township Fire Department,49920,mi,1371 U.S. Route 2,906-875-6232
Crystal Falls,MI,iron,Amasa - Hematite Township Volunteer Fire Department,49920,mi,109 West Pine Street,906-822-7836
Iron River,MI,iron,Caspian Gaastra Volunteer Fire Department,49935,mi,1 Museum Drive,906-265-2113
Iron River,MI,iron,Caspian-Gaastra Fire Department,49935,mi,1 Museum Drive,906-265-3112
Crystal Falls,MI,iron,Crystal Falls Fire Department,49920,mi,401 Superior Avenue,906-875-5555
Iron River,MI,iron,West Iron County Fire Department,49935,mi,640 North 9th Avenue,906-265-5720
Mount Pleasant,MI,isabella,Deerfield Twp Fire Department,48858,mi,3032 South Winn Road,989-773-0327
Mount Pleasant,MI,isabella,Fremont Township Fire Department,48858,mi,8375 South Winn Road,989-866-2471
Rosebush,MI,isabella,Isabella Northeast Fire District,48878,mi,4215 North Mission Road,989-433-2152
Weidman,MI,isabella,Nottawa & Sherman Twp Fire,48893,mi,6263 West Weidman Road,989-644-3221
Blanchard,MI,isabella,Rolland Millbrook Fire Department,49310,mi,8323 West County Line Road,989-561-2346
Mount Pleasant,MI,isabella,Saginaw Chippewa Police Department,48858,mi,6954 East Broadway Road,989-775-4701
Shepherd,MI,isabella,Shepherd Fire Department,48883,mi,410 North Chippewa Street,989-828-5272
Jackson,MI,jackson,Blackman Township Public Safety Department,49201,mi,1996 West Parnall Road,517-788-4223
Brooklyn,MI,jackson,Columbia Township Fire Department,49230,mi,8500 Jefferson Road,517-592-6646
Concord,MI,jackson,Concord Fire Department,49237,mi,428 Homer Road,517-524-7277
Grass Lake,MI,jackson,Grass Lake Charter Fire Department,49240,mi,139 West Michigan Avenue,517-522-4200
Hanover,MI,jackson,Hanover Township Fire Department,49241,mi,129 Allen Street,517-563-2545
Pleasant Lake,MI,jackson,Henrietta Twp Fire Department,49272,mi,11732 Bunkerhill Road,517-769-6656
Jackson,MI,jackson,Jackson Fire Department,49201,mi,518 North Jackson Street,517-788-4150
Clarklake,MI,jackson,Liberty Township Fire Department,49234,mi,202 East Liberty Road,517-529-4241
Jackson,MI,jackson,Napoleon Twp Fire Department,49201,mi,6755 Brooklyn Road,517-536-8664
Parma,MI,jackson,Parma Sandstone Fire Department,49269,mi,297 North Union Street,517-531-3030
Hanover,MI,jackson,Pulaski Fire Department,49241,mi,12359 Folks Road,517-524-8646
Rives Junction,MI,jackson,Rives Tompkins Fire Department,49277,mi,106 West Main Street,517-569-3100
Spring Arbor,MI,jackson,Spring Arbor Township Fire Department,49283,mi,111 East Main Street,517-750-4800
Springport,MI,jackson,Springport Regional Fire,49284,mi,121 Mechanic Street,517-857-2509
Jackson,MI,jackson,Summit Twp Fire Department,49203,mi,2121 Ferguson Road,517-788-4115
Kalamazoo,MI,kalamazoo,Alamo Twp Fire Department,49009,mi,7840 North 6th Street,269-345-3010
Climax,MI,kalamazoo,Climax Township Fire Department,49034,mi,119 West Maple Street,269-746-4664
Galesburg,MI,kalamazoo,Comstock Fire Department Station 9-3,49053,mi,8900 East Michigan Avenue,269-345-9244
Kalamazoo,MI,kalamazoo,Cooper Charter Township Fire Department,49009,mi,1590 West D Avenue,269-385-3355
Galesburg,MI,kalamazoo,Galesburg Fire Department,49053,mi,200 East Michigan Avenue,269-665-9491
Kalamazoo,MI,kalamazoo,Kalamazoo Department Of Public Safety,49001,mi,150 East Crosstown Parkway,269-337-8123
Kalamazoo,MI,kalamazoo,Kalamazoo Township General Offices,49004,mi,1720 Riverview Drive,269-381-8080
Kalamazoo,MI,kalamazoo,Oshtemo Firehouse 1,49009,mi,7275 West Main Street,269-375-0487
Scotts,MI,kalamazoo,Pavilion Township Fire Department,49088,mi,7510 East Q Avenue,269-327-0462
Portage,MI,kalamazoo,Portage Fire Department,49024,mi,7830 Shaver Road,269-329-4487
Richland,MI,kalamazoo,Richland Township Offices,49083,mi,7401 North 32nd Street,269-629-4921
Augusta,MI,kalamazoo,Ross Augusta Fire Department North Station,49012,mi,12086 Highway 89,269-731-5334
Vicksburg,MI,kalamazoo,South Kalamazoo County Fire Department,49097,mi,13318 North Boulevard Street,269-649-0495
Kalamazoo,MI,kalamazoo,Texas Township Fire Department,49009,mi,7110 West Q Avenue,269-375-4610
Kalkaska,MI,kalkaska,Bear Lake Township Fire Department,49646,mi,11547 Highway 72,231-258-5450
Kalkaska,MI,kalkaska,Blue Lake Twp Fire Department,49646,mi,7534 West Blue Lake Road Northeast,231-587-5148
Rapid City,MI,kalkaska,Clearwater Township Fire Department,49676,mi,8255 Aarwood Road,231-322-2137
Kalkaska,MI,kalkaska,Kalkaska Fire Department,49646,mi,209 Laurel Street,231-258-8125
Ada,MI,kent,Ada Township Fire Department,49301,mi,6990 East Fulton Street,616-676-2376
Rockford,MI,kent,Algoma Township Fire Department,49341,mi,10531 Algoma Avenue Northeast,616-866-1583
Comstock Park,MI,kent,Alpine Township Fire Station,49321,mi,841 Alpine Church Road Northwest,616-784-5750
Alto,MI,kent,Bowne Township Fire Station,49302,mi,6260 Bancroft Avenue Southeast,616-868-0970
Byron Center,MI,kent,Byron Township Fire Department,49315,mi,2560 84th Street Southwest,618-878-9174
Caledonia,MI,kent,Caledonia Fire Department,49316,mi,8192 Broadmoor Avenue Southeast,616-891-0140
Rockford,MI,kent,Cannon Fire Department,49341,mi,6878 Belding Road Northeast,616-874-9725
Grand Rapids,MI,kent,Cascade Charter Township Fire Department,49546,mi,2865 Thornhills Avenue Southeast,616-949-1320
Cedar Springs,MI,kent,Cedar Springs City Hall,49319,mi,66 South Main,616-696-1330
East Grand Rapids,MI,kent,City of East Grand Rapids: Public Safety Department,49506,mi,770 Lakeside Drive Northeast,616-949-7010
Rockford,MI,kent,Courtland Township Fire Department,49341,mi,7480 14 Mile Road Northeast,616-866-3511
Grand Rapids,MI,kent,Cutlerville Fire Department,49548,mi,11 68th Street Southwest,616-455-7670
Caledonia,MI,kent,Dutton Fire Department,49316,mi,3471 68th Street Southeast,616-541-0119
Grand Rapids,MI,kent,Fire Stations Grand Rapids,49503,mi,38 La Grave Avenue Southeast,616-456-3907
Grand Rapids,MI,kent,Gerald R. Ford International Airport Fire Department,49512,mi,5500 44th Street Southeast,616-233-6079
Grand Rapids,MI,kent,Grand Rapids Township,49525,mi,1836 East Beltline Avenue Northeast,616-361-7391
Grandville,MI,kent,Grandville Fire Department,49418,mi,3215 Wilson Avenue Southwest,616-530-6211
Cedar Springs,MI,kent,Kent City - Tyrone Township Fire Department,49319,mi,218 East Muskegon Street,616-678-4330
Grand Rapids,MI,kent,Kentwood Fire Department,49508,mi,4900 Breton Road Southeast,616-554-0800
Lowell,MI,kent,Lowell Area Fire Department,49331,mi,315 South Hudson Street,616-897-7354
Ahmeek,MI,keweenaw,Ahmeek Fire Department,49901,mi,11 Vivian Street,906-337-2644
Mohawk,MI,keweenaw,Allowez Township Fire Department,49950,mi,102 2nd,906-337-2302
Mohawk,MI,keweenaw,Eagle Harbor Volunteer Fire Department,49950,mi,337 Center Street,906-289-4826
Mohawk,MI,keweenaw,Lac Labelle Fire Department,49950,mi,11819 Superior Street,906-289-4777
Baldwin,MI,lake,Baldwin Fire Station,49304,mi,747 8th Street,231-745-7738
Baldwin,MI,lake,Lake Twp Fire Hall,49304,mi,15580 South Star Lake Drive,231-898-2076
Baldwin,MI,lake,Natural Resources Department,49304,mi,2468 West 24th Street,231-745-4651
Baldwin,MI,lake,Webber Township Fire Department,49304,mi,3620 Michigan Avenue,231-745-7431
Idlewild,MI,lake,Yates Fire Department,49642,mi,2155 U.s. 10,231-745-2911
Almont,MI,lapeer,Almont Township Fire Department,48003,mi,7487 Tubspring Road,810-798-8111
Attica,MI,lapeer,Arcadia Township Fire Department,48412,mi,4900 Spencer Street,810-721-0979
Attica,MI,lapeer,Attica Fire Department,48412,mi,4302 Peppermill Road,810-724-0977
Clifford,MI,lapeer,Clifford Fire Department,48727,mi,4548 Madison Street,989-761-7509
Columbiaville,MI,lapeer,Columbiaville Fire Department,48421,mi,4434 Gilbert Street,810-793-7335
North Branch,MI,lapeer,Deerfield Fire Department,48461,mi,30 East Burnside Road,810-793-6623
