city,state,county,name,zip,state2,address,phone
Lake Lotawana,MO,jackson,Lake Lotawana Police Department,64086,mo,100 Lake Lotawana Road,816-578-4333
Lake Tapawingo,MO,jackson,Lake Tapawingo Police Department,64015,mo,144 Anchor Drive,816-224-6645
Lee's Summit,MO,jackson,Lees Summit Police Department,64086,mo,10 Northeast Tudor Road,816-969-1700
Lone Jack,MO,jackson,Lone Jack Police Department,64070,mo,207 North Bynum Road,816-697-2417
Oak Grove,MO,jackson,Oak Grove Police Department,64075,mo,1903 South Broadway,816-690-3773
Raytown,MO,jackson,Raytown Police Department,64133,mo,10000 East 59th Street,816-737-6016
Sugar Creek,MO,jackson,Sugar Creek Police Department,64054,mo,1001 Heroes Way,816-252-7058
Carl Junction,MO,jasper,Carl Junction Police Department,64834,mo,106 North Main Street,417-649-7070
Jasper,MO,jasper,Carl Junction Police Department,64755,mo,302 Main Street,417-649-7070
Carterville,MO,jasper,Carterville Police Department,64835,mo,1200 East 1st Street,417-673-5303
Carthage,MO,jasper,Carthage Police Department,64836,mo,310 West 4th Street,417-237-7200
Joplin,MO,jasper,Duenweg Police Department,64801,mo,106 Webb Street,417-623-2263
Jasper,MO,jasper,Jasper City Police Department,64755,mo,121 East Grand Avenue,417-394-2599
Joplin,MO,jasper,Joplin Police Department,64801,mo,303 East 3rd Street,417-623-3131
Oronogo,MO,jasper,Oronogo Police Department,64855,mo,653 East Central Street,417-673-1916
Sarcoxie,MO,jasper,Sarcoxie City Police Department,64862,mo,113 North 6th Street,417-548-3500
Webb,MO,jasper,Webb City Animal Control,64870,mo,211 West Broadway Street,417-673-1911
Arnold,MO,jefferson,Arnold Police Department,63010,mo,2101 Jeffco Boulevard,636-296-3204
House Springs,MO,jefferson,Byrnesmill Police Department,63051,mo,127 Osage Executive Circle,636-677-7727
Crystal,MO,jefferson,Crystal City Police Department,63019,mo,130 Mississippi Avenue,636-937-4601
De Soto,MO,jefferson,De Soto Police Department,63020,mo,17 Boyd Street,636-586-8891
Festus,MO,jefferson,Festus Police Department,63028,mo,100 Park Avenue,636-937-5184
Herculaneum,MO,jefferson,Herculaneum Police Department,63048,mo,1 Parkwood Court,636-479-4791
Hillsboro,MO,jefferson,Hillsboro Police Department,63050,mo,101 Main Street,636-797-5229
Pevely,MO,jefferson,Pevely Police Department,63070,mo,301 Main Street,636-475-4498
Warrensburg,MO,johnson,Chilhowee Police Department,64093,mo,135 West Market Street,660-747-5511
Holden,MO,johnson,Holden Police Department,64040,mo,110 West 3rd Street,816-850-4154
Knob Noster,MO,johnson,Knob Noster Police Department,65336,mo,218 North State Street,660-563-2233
Edina,MO,knox,Edina City Hall,63537,mo,208 Monticello,660-397-3251
Lebanon,MO,laclede,Lebanon Police Department,65536,mo,401 South Jefferson Avenue,417-532-3131
Concordia,MO,lafayette,Concordia Police Department,64020,mo,618 South Main Street,660-463-2140
Corder,MO,lafayette,Corder Police Department,64021,mo,212 North Lafayette Street,660-394-2422
Higginsville,MO,lafayette,Higginsville Police Department,64037,mo,12 West 20th Street,660-584-2104
Lexington,MO,lafayette,Lexington Police Department,64067,mo,721 Missouri 13 Business,660-259-6321
Odessa,MO,lafayette,Odessa Police Department,64076,mo,101 North 2nd Street,816-633-7575
Aurora,MO,lawrence,Aurora Police Department,65605,mo,106 South Elliott Avenue,417-678-5025
Mount Vernon,MO,lawrence,Mt Vernon Police Department,65712,mo,319 East Dallas Street,417-466-2122
Pierce,MO,lawrence,Pierce City Police Department,65723,mo,112 East Commercial Street,417-476-2323
Canton,MO,lewis,Canton Police Department,63435,mo,108 North 5th Street,573-288-4412
La Grange,MO,lewis,LaGrange Police Department,63448,mo,200 West Washington Street,573-655-0211
Elsberry,MO,lincoln,Elsberry Police Department,63343,mo,307 Dubois Street,573-898-5456
Foley,MO,lincoln,Foley Police Department,63347,mo,617 Elm Street,636-528-6100
Troy,MO,lincoln,Lake St. Louis Police Department,63379,mo,200 Main Street,636-625-8018
Old Monroe,MO,lincoln,Old Monroe City Hall,63369,mo,151 Main Street,636-661-5112
Silex,MO,lincoln,Silex Police Department,63377,mo,310 Cherry Street,573-384-5177
Winfield,MO,lincoln,Winfield Police Department,63389,mo,303 Main Street,636-668-8100
Brookfield,MO,linn,Brookfield Police Department,64628,mo,116 West Brooks Street,660-258-3385
Marceline,MO,linn,Marceline Police Department,64658,mo,123 East Santa Fe Avenue,660-376-2242
Chillicothe,MO,livingston,Chillicothe Police Department,64601,mo,613 Walnut Street,660-646-2121
La Plata,MO,macon,La Plata Police Department,63549,mo,101 South Gex Street,660-332-4343
Macon,MO,macon,Macon Police Department,63552,mo,301 East Bourke Street,660-385-2195
Fredericktown,MO,madison,Fredericktown City Police Department,63645,mo,124 North Main Street,573-783-3660
Belle,MO,maries,Belle Police Department,65013,mo,106 3rd Street,573-859-3535
Vienna,MO,maries,Vienna Police Department,65582,mo,424 8th Street,573-422-3549
Hannibal,MO,marion,Hannibal Police Department,63401,mo,777 Broadway,573-221-0987
Palmyra,MO,marion,Palmyra Police Department,63461,mo,301 South Main Street,573-769-5539
Pineville,MO,mcdonald,Anderson City Police,64856,mo,207 Jesse James Road,417-845-3723
Goodman,MO,mcdonald,Goodman Police Department,64843,mo,203 W Barlow St,417-364-8479
Lanagan,MO,mcdonald,Lanagan City Police Department,64847,mo,112 2nd Street,417-436-2221
Noel,MO,mcdonald,Noel Police Department,64854,mo,111 Foster Street,417-475-6237
Southwest City,MO,mcdonald,South West City Hall,64863,mo,302 Main Street,417-762-3768
Eldon,MO,miller,Eldon Police Department,65026,mo,111 South Oak Street,573-392-9111
Iberia,MO,miller,Iberia Police Department,65486,mo,803 Highway 42,573-793-6124
Lake Ozark,MO,miller,Lake Ozark Police Department,65049,mo,2624 Bagnell Dam Boulevard,573-365-5371
Bertrand,MO,mississippi,Bertrand Police Department,63823,mo,405 East Cedar Street,573-683-3051
Charleston,MO,mississippi,Charleston Department of Public Safety,63834,mo,204 North Main Street,573-683-3737
East Prairie,MO,mississippi,East Prairie City Clerk,63845,mo,219 North Washington Street,573-649-3057
California,MO,moniteau,California City Police Department,65018,mo,500 South Oak Street,573-796-2818
Tipton,MO,moniteau,Tipton Police Department,65081,mo,101 West Moniteau Street,660-433-2620
Monroe,MO,monroe,Monroe City Police Department,63456,mo,300 North Main Street,573-735-4411
Bellflower,MO,montgomery,Bellflower Police Department,63333,mo,100 S Main St,573-929-3512
Jonesburg,MO,montgomery,Jonesburg Police Department,63351,mo,106 East Booneslick Road,636-488-5200
Montgomery City,MO,montgomery,Montgomery City Police Department,63361,mo,723 North Sturgeon Street,573-564-2511
New Florence,MO,montgomery,New Florence Police Department,63363,mo,217 Main Street,573-835-1111
Wellsville,MO,montgomery,Wellsville Police Department,63384,mo,200 West Hudson Street,573-684-2323
Gravois Mills,MO,morgan,Laurie Police Department,65037,mo,724 North Main Street,573-374-4871
Stover,MO,morgan,Stover City Police Department,65078,mo,503 West 2nd Street,573-377-4300
Versailles,MO,morgan,Versailles Police Department,65084,mo,104 North Fisher Street,573-378-4634
Gideon,MO,new,Gideon Police Department,63848,mo,109 North Main Street,573-448-5362
Lilbourn,MO,new,Lilbourn Police Department,63862,mo,303 3rd Street,573-688-2513
Matthews,MO,new,Matthews Police Department,63867,mo,100 W Main St,573-471-2541
Parma,MO,new,Miner Police Department,63870,mo,103 East Main Street,573-471-8568
Sikeston,MO,new,Morehouse Police Department,63801,mo,113 Morehouse Street,573-667-5575
New Madrid,MO,new,New Madrid Police Department,63869,mo,560 Mott Street,573-748-5901
Portageville,MO,new,Portageville Police Department,63873,mo,303 East Main Street,573-379-5519
Diamond,MO,newton,Diamond Police Department,64840,mo,301 East Market Street,417-325-5411
Granby,MO,newton,Granby Police Department,64844,mo,224 Beaver Avenue,417-472-3535
Neosho,MO,newton,Neosho Police Department,64850,mo,201 North College Street,417-451-8012
Seneca,MO,newton,Seneca Police Department,64865,mo,517 Oneida Street,417-776-8158
Alton,MO,oregon,Alton Police Department,65606,mo,101 Pine Street,417-778-7115
Thayer,MO,oregon,Thayer Police Department,65791,mo,102 Front Street,417-264-3819
Linn,MO,osage,Linn Police Department,65051,mo,1200 East Main Street,573-897-4234
Caruthersville,MO,pemiscot,Caruthersville Police Department,63830,mo,200 West 3rd Street,573-333-0216
Hayti,MO,pemiscot,Hayti Police Department,63851,mo,300 East Main Street,573-359-1259
Steele,MO,pemiscot,Steele Police Department,63877,mo,115 South Walnut Street,573-695-3411
Perryville,MO,perry,Perryville Police Department,63775,mo,120 North Jackson Street,573-547-4546
Green Ridge,MO,pettis,Green Ridge City Hall,65332,mo,104 West Pettis Street,660-527-3541
Sedalia,MO,pettis,Sedalia Police Department,65301,mo,201 West 2nd Street,660-827-7823
Smithton,MO,pettis,Smithton Police Department,65350,mo,101 West Washington Road,660-343-5475
Newburg,MO,phelps,Newburg Police Department,65550,mo,30 West 2nd Street,573-762-2135
Rolla,MO,phelps,Rolla Police Department,65401,mo,1007 North Elm Street,573-308-1213
St. James,MO,phelps,St James City Police,65559,mo,200 North Bourbeuse Street,573-265-3777
Bowling Green,MO,pike,Bowling Green Police Department,63334,mo,16 West Church Street,573-324-3200
Curryville,MO,pike,Curryville Police Department,63339,mo,PO Box 160,573-324-3143
Louisiana,MO,pike,Louisiana Police Department,63353,mo,202 South 3rd Street,573-754-4021
Camden Point,MO,platte,Camden Point Police Department,64018,mo,101 3rd Street,816-858-5848
Edgerton,MO,platte,Edgerton Police Department,64444,mo,411 West Frank Street,816-790-3484
Lake Waukomis,MO,platte,Lake Waukomis Police Department,64151,mo,1147 Northwest South Shore Drive,816-741-2071
Northmoor,MO,platte,Northmoor Police Department,64151,mo,2039 Northwest 49 Terrace,816-741-3960
Parkville,MO,platte,Parkville Police Department,64152,mo,1201 East Street,816-741-4454
Platte,MO,platte,Platte City Police Department,64079,mo,900 4th Street,816-858-4618
Platte Woods,MO,platte,Platte Woods Police Department,64151,mo,6750 Northwest Tower Drive,816-741-7973
Riverside,MO,platte,Riverside Department of Public Safety,64150,mo,4500 Northwest High Drive,816-741-1191
Weatherby Lake,MO,platte,Weatherby Lake Police Department,64152,mo,7200 Northwest Eastside Drive,816-741-8111
Weston,MO,platte,Weston Police Department,64098,mo,724 Thomas Street,816-640-2455
Bolivar,MO,polk,Bolivar City Police Department,65613,mo,624 South Albany Avenue,417-326-5298
Fair Play,MO,polk,Fair Play Police Department,65649,mo,209 East 3rd Street,417-654-2000
Humansville,MO,polk,Humansville Police Department,65674,mo,104 West Tilden Street,417-754-8110
Pleasant Hope,MO,polk,Pleasant Hope Police Department,65725,mo,104 North Main Street,417-267-5027
St. Robert,MO,pulaski,"City of St. Robert, Missouri",65584,mo,194 Eastlawn Avenue,573-451-2000
Crocker,MO,pulaski,Crocker Police Department,65452,mo,108 North Commercial Street,573-736-2211
Dixon,MO,pulaski,Dixon Police Department,65459,mo,303 South Elm Street,573-759-6610
Richland,MO,pulaski,Richland Police Department,65556,mo,201 South Chestnut Street,573-765-4144
Waynesville,MO,pulaski,Waynesville Police Department,65583,mo,201 North Street,573-774-2414
Unionville,MO,putnam,Unionville City Police Department,63565,mo,1611 Grant Street,660-947-3200
Center,MO,ralls,Center Police Department,63436,mo,103 South Public Street,573-267-3770
New London,MO,ralls,New London City Hall,63459,mo,419 Main Street,573-985-4041
Perry,MO,ralls,Perry Police Department,63462,mo,127 East Main Street,573-565-2211
Higbee,MO,randolph,Higbee Police Department,65257,mo,404 Division Street,660-456-7414
Huntsville,MO,randolph,Huntsville Police Department,65259,mo,205 South Main Street,660-277-3348
Moberly,MO,randolph,Moberly Police Department,65270,mo,300 North Clark Street,660-263-0346
Crystal Lakes,MO,ray,Crystal Lakes Police Department,64024,mo,15393 West Lake Shore Drive,816-506-1097
Lawson,MO,ray,Lawson Police Department,64062,mo,103 East 3rd Street,816-580-7210
Orrick,MO,ray,Orrick Police Department,64077,mo,207 West South Front Street,816-770-3607
Richmond,MO,ray,Richmond Police Department,64085,mo,207 Summit Street,816-776-5826
Ellington,MO,reynolds,Ellington Police Department,63638,mo,100 Tubbs Ave,573-663-7715
Doniphan,MO,ripley,Doniphan City Police Department,63935,mo,124 Jefferson Street,573-996-7123
Marshall,MO,saline,Marshall Police Department,65340,mo,461 West Arrow Street,660-886-7411
Slater,MO,saline,Slater City Police Department,65349,mo,117 Walnut Street,660-529-2241
Sweet Springs,MO,saline,Sweet Springs Police Department,65351,mo,324 South Miller Street,660-335-6823
Memphis,MO,scotland,Memphis Police Department,63555,mo,112 South Market Street,660-465-2612
Benton,MO,scott,Benton Police Department,63736,mo,52 East Missouri Street,573-545-3558
Chaffee,MO,scott,Chaffee Police Department,63740,mo,222 West Yoakum Avenue,573-887-6911
Miner,MO,scott,Miner Police Department,63801,mo,103 State Highway H,573-471-8568
Scott,MO,scott,Scott City Police Department,63780,mo,618 Main Street,573-264-2121
Sikeston,MO,scott,Sikeston Police Department,63801,mo,215 North New Madrid Street,573-471-6200
Birch Tree,MO,shannon,Birch Tree Police Department,65438,mo,3106 West 1st Street,573-292-3413
Eminence,MO,shannon,Eminence Police,65466,mo,204 Main Street,573-226-3013
Winona,MO,shannon,Winona Police Department,65588,mo,202 Sapper Street,573-325-4247
Shelbina,MO,shelby,Shelbina Police Department,63468,mo,120 East Walnut Street,573-588-2220
Clarence,MO,shelby,Shelbina Police Department,63437,mo,100 East Maple Street,660-699-3700
Cottleville,MO,st,Cottleville Police Department,63304,mo,1280 Motherhead Road,636-498-6464
Foristell,MO,st,Foristell Police Department,63348,mo,10 Highway T,636-463-2107
Lake Saint Louis,MO,st,Lake St Louis Police Department,63367,mo,1000 Lake Saint Louis Boulevard,636-625-8018
New Melle,MO,st,New Melle Police Department,63341,mo,145 Almeling Street,636-398-5500
O'Fallon,MO,st,O'Fallon Police Department,63366,mo,100 North Main Street,636-240-3200
St. Charles,MO,st,Saint Charles Police Department,63303,mo,1781 Zumbehl Road,636-949-3300
St. Peters,MO,st,St. Peters Police Department,63376,mo,1020 Kimberly Lane,636-278-2222
Wentzville,MO,st,Wentzville Police Department,63385,mo,1019 Schroeder Creek Boulevard,636-327-5105
Appleton,MO,st,Appleton City Police Department,64724,mo,114 East 4th Street,660-476-2141
Osceola,MO,st,Osceola Police Department,64776,mo,210 Olive Street,417-646-8421
Bismarck,MO,st,Bismarck Police Department,63624,mo,914 Maple Street,573-734-2777
Bonne Terre,MO,st,City of Bonne Terre Police Department,63628,mo,520 North Division Street,573-358-2205
Desloge,MO,st,Desloge Police Department,63601,mo,1000 North Desloge Drive,573-431-1463
Farmington,MO,st,Farmington Police Department,63640,mo,310 Sainte Genevieve Avenue,573-756-6686
Leadington,MO,st,Leadington Police Department,63601,mo,12 Weir Street,573-431-5637
Leadwood,MO,st,Leadwood Police Department,63653,mo,102 West 7th Street,573-562-7337
Park Hills,MO,st,Park Hills Police Department,63601,mo,12 Municipal Drive,573-431-3122
Ballwin,MO,st,Ballwin Police Department,63011,mo,300 Park Drive,636-227-9636
Berkeley,MO,st,Berkeley Police Department,63134,mo,5850 North Hanley Road,314-524-3311
Brentwood,MO,st,Brentwood Police Department,63144,mo,272 Hanley Industrial Court,314-644-7100
Bridgeton,MO,st,Bridgeton Police Department,63044,mo,11955 Natural Bridge Road,314-739-7557
Chesterfield,MO,st,Chesterfield Police Department,63017,mo,690 Chesterfield Parkway West,636-537-3000
Clayton,MO,st,Clayton Police Department,63105,mo,227 South Central Avenue,314-290-8401
Creve Coeur,MO,st,Creve Coeur Police Department,63141,mo,300 North New Ballas Road,314-432-8000
Ellisville,MO,st,Ellisville Police Department,63011,mo,37 Weis Avenue,636-227-7777
Eureka,MO,st,Eureka Police Department,63025,mo,120 City Hall Drive,636-938-6600
Ferguson,MO,st,Ferguson Police Department,63135,mo,222 South Florissant Road,314-522-3100
Florissant,MO,st,Florissant Police Department,63033,mo,1700 North Highway 67,314-831-7000
Frontenac,MO,st,Frontenac Police Department,63131,mo,10555 Clayton Road,314-994-9300
Hazelwood,MO,st,Hazelwood Police Department,63042,mo,415 Elm Grove Lane,314-838-5000
Jennings,MO,st,Jennings Police Department,63136,mo,5445 Jennings Station Road,314-385-4672
Kinloch,MO,st,Kinloch Police Department,63140,mo,5990 Monroe Avenue,314-521-9999
Kirkwood,MO,st,Kirkwood Police Department,63122,mo,131 West Madison Avenue,314-822-5867
Manchester,MO,st,Manchester Police Department,63011,mo,14318 Manchester Road,636-227-1385
Maplewood,MO,st,Maplewood Police Department,63143,mo,7601 Manchester Road,314-645-4880
Olivette,MO,st,Olivette Police Department,63132,mo,9473 Olive Boulevard,314-993-3610
Overland,MO,st,Overland Police Department,63114,mo,2410 Goodale Avenue,314-428-1212
St. Louis,MO,st,Bel-Ridge Police Department,63121,mo,8832 Natural Bridge Road,314-429-2030
